path,area_pct,steak_coverage_pct,fat_within_steak_pct,n_flecks,mean_fleck_area,median_fleck_area,fleck_solidity,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,orientation_dispersion,orientation_anisotropy,lacunarity_mean,lacunarity_slope,image,relpath,label,label_source
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu-scaled.jpg,35.50401606425703,48.947958500669344,72.53421215467347,5,42434.4,158.0,0.7941603627975443,1.0107899618925829,0.8218098531669638,0.3173937454643985,0.7539104019193545,0.9999760162199465,2.3983780053494858e-05,2.4766841411590574,-0.0864879207565215,Wagyu-scaled.jpg,Wagyu-scaled.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu1.png,52.91354536325981,100.0,52.91354536325981,215,6901.855813953488,252.0,0.768044088941918,0.2132083465686313,0.9734792611646392,0.30041532604789506,0.8965468230219676,0.9962716534960115,0.003728346503988418,1.673517107963562,-0.0979733073876951,Wagyu1.png,Wagyu1.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu1.png,52.91354536325981,100.0,52.91354536325981,215,6901.855813953488,252.0,0.768044088941918,0.2132083465686313,0.9734792611646392,0.30041532604789506,0.8965468230219676,0.9962716534960115,0.003728346503988418,1.673517107963562,-0.0979733073876951,Wagyu1.png,Wagyu1.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu10.png,37.400870901639344,77.53743413348946,48.235889308962065,160,6388.06875,134.0,0.7136019960232586,0.16866985469789594,0.9703695569890121,0.36811385624826576,0.9190348920577667,0.9946224810579208,0.005377518942079114,2.2930053234100343,-0.11550063200440529,Wagyu10.png,Wagyu10.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu10.png,37.400870901639344,77.53743413348946,48.235889308962065,160,6388.06875,134.0,0.7136019960232586,0.16866985469789594,0.9703695569890121,0.36811385624826576,0.9190348920577667,0.9946224810579208,0.005377518942079114,2.2930053234100343,-0.11550063200440529,Wagyu10.png,Wagyu10.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu100.png,26.318076996606607,66.75961661011009,39.42215119405133,108,4894.694444444444,194.5,0.7460172591244367,0.1644385349157022,0.971847593278997,0.38651686028865007,0.921696598292753,0.9999832808057671,1.6719194232838035e-05,3.1743343353271483,-0.14864419964674336,Wagyu100.png,Wagyu100.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu100.png,26.318076996606607,66.75961661011009,39.42215119405133,108,4894.694444444444,194.5,0.7460172591244367,0.1644385349157022,0.971847593278997,0.38651686028865007,0.921696598292753,0.9999832808057671,1.6719194232838035e-05,3.1743343353271483,-0.14864419964674336,Wagyu100.png,Wagyu100.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu101.png,50.51314930450347,96.7822547644558,52.19257334667398,93,6955.193548387097,198.0,0.784413238575913,0.18425255544115218,0.9745497964077905,0.31745365239258044,0.9116536824274085,0.9871553349483837,0.012844665051616331,1.7308216571807862,-0.10614968650261575,Wagyu101.png,Wagyu101.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu101.png,50.51314930450347,96.7822547644558,52.19257334667398,93,6955.193548387097,198.0,0.784413238575913,0.18425255544115218,0.9745497964077905,0.31745365239258044,0.9116536824274085,0.9871553349483837,0.012844665051616331,1.7308216571807862,-0.10614968650261575,Wagyu101.png,Wagyu101.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu102.png,50.329913568969154,99.97224369334552,50.34388717267459,171,10052.561403508771,176.0,0.8206304193900162,0.15326687813716133,0.9802778847898734,0.31767642110410044,0.9237155488991156,0.9994783946621818,0.0005216053378181715,1.741622257232666,-0.10391583627021214,Wagyu102.png,Wagyu102.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu102.png,50.329913568969154,99.97224369334552,50.34388717267459,171,10052.561403508771,176.0,0.8206304193900162,0.15326687813716133,0.9802778847898734,0.31767642110410044,0.9237155488991156,0.9994783946621818,0.0005216053378181715,1.741622257232666,-0.10391583627021214,Wagyu102.png,Wagyu102.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu103.png,41.78539915966387,95.60752801120448,43.70513497092711,342,3489.4473684210525,139.0,0.7642450403212391,0.16670596691217324,0.9699098100731856,0.3556749690276137,0.9188062865106889,0.9960867563836908,0.003913243616309147,2.0274552583694456,-0.1206511915375428,Wagyu103.png,Wagyu103.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu103.png,41.78539915966387,95.60752801120448,43.70513497092711,342,3489.4473684210525,139.0,0.7642450403212391,0.16670596691217324,0.9699098100731856,0.3556749690276137,0.9188062865106889,0.9960867563836908,0.003913243616309147,2.0274552583694456,-0.1206511915375428,Wagyu103.png,Wagyu103.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu104.png,47.27459969437247,87.44428941598565,54.06253514106574,63,11294.126984126984,246.0,0.8236396141168567,0.1290916103343157,0.9827808450181361,0.34431015880140775,0.9376162571278587,0.9873151806837533,0.012684819316246687,1.9002872943878173,-0.08163451720214498,Wagyu104.png,Wagyu104.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu104.png,47.27459969437247,87.44428941598565,54.06253514106574,63,11294.126984126984,246.0,0.8236396141168567,0.1290916103343157,0.9827808450181361,0.34431015880140775,0.9376162571278587,0.9873151806837533,0.012684819316246687,1.9002872943878173,-0.08163451720214498,Wagyu104.png,Wagyu104.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu105.png,46.74940898345154,99.97878759967735,46.75932775924401,177,3785.1807909604518,108.0,0.7592617161355946,0.24455229351698643,0.9647721736776564,0.2986349431396892,0.8851297560187434,0.9910223468680396,0.008977653131960426,1.8016463994979859,-0.12466751811886524,Wagyu105.png,Wagyu105.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu105.png,46.74940898345154,99.97878759967735,46.75932775924401,177,3785.1807909604518,108.0,0.7592617161355946,0.24455229351698643,0.9647721736776564,0.2986349431396892,0.8851297560187434,0.9910223468680396,0.008977653131960426,1.8016463994979859,-0.12466751811886524,Wagyu105.png,Wagyu105.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu106.jpg,56.77746085011186,99.95240492170022,56.80449699493439,187,5428.775401069519,140.0,0.6945572655048531,0.6070375233257445,0.919999784454609,0.25282224873883125,0.7957085890012499,0.9944417987730373,0.005558201226962733,1.5420597076416016,-0.09342528190640836,Wagyu106.jpg,Wagyu106.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu106.jpg,56.77746085011186,99.95240492170022,56.80449699493439,187,5428.775401069519,140.0,0.6945572655048531,0.6070375233257445,0.919999784454609,0.25282224873883125,0.7957085890012499,0.9944417987730373,0.005558201226962733,1.5420597076416016,-0.09342528190640836,Wagyu106.jpg,Wagyu106.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu108.jpg,52.57578125,99.18369791666667,53.008490663630774,115,8777.869565217392,105.0,0.6512190599259206,1.0352578103552175,0.8682420163407356,0.2393076794310329,0.7675345695417722,0.9975405053660986,0.0024594946339014058,1.6169193506240844,-0.10339343049402319,Wagyu108.jpg,Wagyu108.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu108.jpg,52.57578125,99.18369791666667,53.008490663630774,115,8777.869565217392,105.0,0.6512190599259206,1.0352578103552175,0.8682420163407356,0.2393076794310329,0.7675345695417722,0.9975405053660986,0.0024594946339014058,1.6169193506240844,-0.10339343049402319,Wagyu108.jpg,Wagyu108.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu109.jpg,36.13427083333333,86.40182291666666,41.82119035634737,274,2532.036496350365,147.0,0.708917518573366,0.9077882324990528,0.860798249961983,0.2811929082865048,0.7845547686105321,0.9877170614957554,0.012282938504244533,2.3127995491027833,-0.12365893714878567,Wagyu109.jpg,Wagyu109.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu109.jpg,36.13427083333333,86.40182291666666,41.82119035634737,274,2532.036496350365,147.0,0.708917518573366,0.9077882324990528,0.860798249961983,0.2811929082865048,0.7845547686105321,0.9877170614957554,0.012282938504244533,2.3127995491027833,-0.12365893714878567,Wagyu109.jpg,Wagyu109.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu11.png,26.862779652810413,69.53697967844377,38.63092670551779,70,4311.614285714286,190.0,0.7907159064811787,0.13813554817928012,0.9717921101258368,0.4037261819005596,0.9332288728089233,0.9725758773758552,0.02742412262414484,3.1116020679473877,-0.14253274062537294,Wagyu11.png,Wagyu11.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu11.png,26.862779652810413,69.53697967844377,38.63092670551779,70,4311.614285714286,190.0,0.7907159064811787,0.13813554817928012,0.9717921101258368,0.4037261819005596,0.9332288728089233,0.9725758773758552,0.02742412262414484,3.1116020679473877,-0.14253274062537294,Wagyu11.png,Wagyu11.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu110.jpg,51.974270833333335,100.0,51.974270833333335,170,5870.035294117647,121.0,0.5978408860733646,0.9378447083034938,0.8666103193488297,0.22883466719812368,0.7393452219889154,0.9977605505378727,0.0022394494621273387,1.6655243635177612,-0.08221341076761793,Wagyu110.jpg,Wagyu110.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu110.jpg,51.974270833333335,100.0,51.974270833333335,170,5870.035294117647,121.0,0.5978408860733646,0.9378447083034938,0.8666103193488297,0.22883466719812368,0.7393452219889154,0.9977605505378727,0.0022394494621273387,1.6655243635177612,-0.08221341076761793,Wagyu110.jpg,Wagyu110.jpg,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu12.png,46.77856656617718,99.9777302343674,46.78898636378227,151,3185.58940397351,114.0,0.8133733246042316,0.2894033310488346,0.9623901417073765,0.28043848893917006,0.8632524096959285,0.9971901569181909,0.0028098430818090754,1.7308372497558593,-0.15999992763033685,Wagyu12.png,Wagyu12.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu12.png,46.77856656617718,99.9777302343674,46.78898636378227,151,3185.58940397351,114.0,0.8133733246042316,0.2894033310488346,0.9623901417073765,0.28043848893917006,0.8632524096959285,0.9971901569181909,0.0028098430818090754,1.7308372497558593,-0.15999992763033685,Wagyu12.png,Wagyu12.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu13.png,47.497971391908216,100.0,47.497971391908216,158,2548.8734177215188,133.0,0.7973358026046637,0.30541805593423077,0.9600951480292367,0.27835550525197317,0.8568774022948038,0.9975377655922721,0.002462234407727892,1.6945706844329833,-0.1646176433688161,Wagyu13.png,Wagyu13.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu13.png,47.497971391908216,100.0,47.497971391908216,158,2548.8734177215188,133.0,0.7973358026046637,0.30541805593423077,0.9600951480292367,0.27835550525197317,0.8568774022948038,0.9975377655922721,0.002462234407727892,1.6945706844329833,-0.1646176433688161,Wagyu13.png,Wagyu13.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu14.png,49.346055513096886,100.0,49.346055513096886,403,2858.27047146402,130.0,0.777283642407119,0.3255691818369925,0.9581221398516787,0.2755256918064358,0.8553590497603946,0.9997386774774666,0.0002613225225334612,1.6733341217041016,-0.13350738250127256,Wagyu14.png,Wagyu14.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu14.png,49.346055513096886,100.0,49.346055513096886,403,2858.27047146402,130.0,0.777283642407119,0.3255691818369925,0.9581221398516787,0.2755256918064358,0.8553590497603946,0.9997386774774666,0.0002613225225334612,1.6733341217041016,-0.13350738250127256,Wagyu14.png,Wagyu14.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu15.png,51.30974896836314,99.94218535075653,51.33943068013445,158,4532.9240506329115,118.5,0.7667702418945456,0.34295009909168683,0.958082411525801,0.26800606141842115,0.8423590967365938,0.9994499687941131,0.0005500312058868875,1.5904219627380372,-0.1512892939112332,Wagyu15.png,Wagyu15.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu15.png,51.30974896836314,99.94218535075653,51.33943068013445,158,4532.9240506329115,118.5,0.7667702418945456,0.34295009909168683,0.958082411525801,0.26800606141842115,0.8423590967365938,0.9994499687941131,0.0005500312058868875,1.5904219627380372,-0.1512892939112332,Wagyu15.png,Wagyu15.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu16.png,15.816691140479687,62.28915810083211,25.392366220259436,160,807.8375,122.5,0.7204282720183552,0.36839901770489825,0.9394349051569926,0.30905796104065736,0.8493760501537211,0.9999821467860561,1.785321394392338e-05,4.422603511810303,-0.29392600188948337,Wagyu16.png,Wagyu16.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu16.png,15.816691140479687,62.28915810083211,25.392366220259436,160,807.8375,122.5,0.7204282720183552,0.36839901770489825,0.9394349051569926,0.30905796104065736,0.8493760501537211,0.9999821467860561,1.785321394392338e-05,4.422603511810303,-0.29392600188948337,Wagyu16.png,Wagyu16.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu17.png,46.87078272604588,99.53403485504211,47.090206675843945,345,4671.101449275362,173.0,0.8322948559325968,0.15114849549470954,0.9807474017577084,0.3167815254468838,0.9257383386820868,0.9985247798619526,0.0014752201380473307,1.8927692413330077,-0.09575093891729819,Wagyu17.png,Wagyu17.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu17.png,46.87078272604588,99.53403485504211,47.090206675843945,345,4671.101449275362,173.0,0.8322948559325968,0.15114849549470954,0.9807474017577084,0.3167815254468838,0.9257383386820868,0.9985247798619526,0.0014752201380473307,1.8927692413330077,-0.09575093891729819,Wagyu17.png,Wagyu17.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu18.png,33.65000814597589,71.50274587270555,47.06114112859681,31,12792.387096774193,167.0,0.8384968355721841,0.22102528251362122,0.9532593504432066,0.43559912972898723,0.9088276154411665,0.9954751516582929,0.004524848341707094,2.5935842990875244,-0.10263211634777403,Wagyu18.png,Wagyu18.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu18.png,33.65000814597589,71.50274587270555,47.06114112859681,31,12792.387096774193,167.0,0.8384968355721841,0.22102528251362122,0.9532593504432066,0.43559912972898723,0.9088276154411665,0.9954751516582929,0.004524848341707094,2.5935842990875244,-0.10263211634777403,Wagyu18.png,Wagyu18.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu19.png,37.591870070957405,63.70367480283829,59.010520487716846,18,40145.61111111111,194.0,0.8669162305180458,0.20672893956854388,0.9624236338133145,0.3896726192284712,0.9054835183440011,0.9999875109085395,1.2489091460403878e-05,2.3778674602508545,-0.08634458252966011,Wagyu19.png,Wagyu19.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu19.png,37.591870070957405,63.70367480283829,59.010520487716846,18,40145.61111111111,194.0,0.8669162305180458,0.20672893956854388,0.9624236338133145,0.3896726192284712,0.9054835183440011,0.9999875109085395,1.2489091460403878e-05,2.3778674602508545,-0.08634458252966011,Wagyu19.png,Wagyu19.png,Wagyu,filename:wagyu
C:\Users\pen253\OneDrive - CSIRO\2022\Bytes for Bites Hackathon\Python-Marbling\images\Wagyu2.png,37.71445283079339,80.98729227761486,46.56835877598267,338,2785.201183431953,169.0,0.8176104257085559,0.3016680564083921,0.9643067050595936,0.28265499375706105,0.8615143359811478,0.9999756027234368,2.4397276563221076e-05,2.119714689254761,-0.17368963752563593,Wagyu2.png,Wagyu2.png,Wagyu,filename:wagyu
